Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
7/6/2013 10:45,8,13.47,7,44
7/6/2013 11:00,9.6,12.398,7,45
7/6/2013 11:15,9.6,13.388,7,46
7/6/2013 11:30,11.2,14.278,7,47
7/6/2013 11:45,9.6,14.039,7,48
7/6/2013 12:00,9.6,13.488,7,49
7/6/2013 12:15,8,13.13,7,50
7/6/2013 12:30,9.6,13.359,7,51
7/6/2013 12:45,12.8,13.227,7,52
7/6/2013 13:00,9.6,12.608,7,53
7/6/2013 13:15,9.6,11.326,7,54
7/6/2013 13:30,9.6,11.408,7,55
7/6/2013 13:45,9.6,11.399,7,56
7/6/2013 14:00,8,9.933,7,57
7/6/2013 14:15,11.2,9.667,7,58
7/6/2013 14:30,12.8,11.086,7,59
7/6/2013 14:45,8,10.097,7,60
7/6/2013 15:00,11.2,8.009,7,61
7/6/2013 15:15,8,5.152,7,62
7/6/2013 15:30,11.2,4.729,7,63
7/6/2013 15:45,11.2,4.515,7,64
7/6/2013 16:00,4.8,3.277,7,65
7/6/2013 16:15,4.8,3.315,7,66
7/6/2013 16:30,4.8,3.183,7,67
7/6/2013 16:45,4.8,2.984,7,68
7/6/2013 17:00,4.8,1.741,7,69
7/6/2013 17:15,6.4,1.497,7,70
7/6/2013 17:30,3.2,1.246,7,71
7/6/2013 17:45,4.8,0.971,7,72
7/6/2013 18:00,9.6,0.69,7,73
7/6/2013 18:15,9.6,0.406,7,74
7/6/2013 18:30,9.6,0.212,7,75
7/6/2013 18:45,11.2,0.089,7,76
7/6/2013 19:00,9.6,0.028,7,77
7/6/2013 19:15,9.6,0.011,7,78
7/6/2013 19:30,9.6,0.004,7,79
7/6/2013 19:45,9.6,0.001,7,80
7/6/2013 20:00,9.6,0,7,81
7/6/2013 20:15,9.6,0,7,82
7/6/2013 20:30,9.6,0,7,83
7/6/2013 20:45,9.6,0,7,84
7/6/2013 21:00,9.6,0,7,85
7/6/2013 21:15,9.6,0,7,86
7/6/2013 21:30,9.6,0,7,87
7/6/2013 21:45,9.6,0,7,88
7/6/2013 22:00,9.6,0,7,89
7/6/2013 22:15,9.6,0,7,90
7/6/2013 22:30,9.6,0,7,91
7/6/2013 22:45,9.6,0,7,92
7/6/2013 23:00,9.6,0,7,93
7/6/2013 23:15,9.6,0,7,94
7/6/2013 23:30,11.2,0,7,95
7/6/2013 23:45,9.6,0,7,96
7/7/2013 0:00,9.6,0,1,1
7/7/2013 0:15,9.6,0,1,2
7/7/2013 0:30,9.6,0,1,3
7/7/2013 0:45,9.6,0,1,4
7/7/2013 1:00,9.6,0,1,5
7/7/2013 1:15,9.6,0,1,6
7/7/2013 1:30,9.6,0,1,7
7/7/2013 1:45,9.6,0,1,8
7/7/2013 2:00,9.6,0,1,9
7/7/2013 2:15,9.6,0,1,10
7/7/2013 2:30,11.2,0.003,1,11
7/7/2013 2:45,9.6,0.001,1,12
7/7/2013 3:00,9.6,0,1,13
7/7/2013 3:15,9.6,0,1,14
7/7/2013 3:30,9.6,0.004,1,15
7/7/2013 3:45,9.6,0,1,16
7/7/2013 4:00,9.6,0,1,17
7/7/2013 4:15,9.6,0,1,18
7/7/2013 4:30,9.6,0,1,19
7/7/2013 4:45,9.6,0.003,1,20
7/7/2013 5:00,9.6,0.03,1,21
7/7/2013 5:15,9.6,0.079,1,22
7/7/2013 5:30,11.2,0.127,1,23
7/7/2013 5:45,9.6,0.211,1,24
7/7/2013 6:00,9.6,0.334,1,25
7/7/2013 6:15,9.6,0.474,1,26
7/7/2013 6:30,9.6,0.672,1,27
7/7/2013 6:45,9.6,0.83,1,28
7/7/2013 7:00,6.4,1.086,1,29
7/7/2013 7:15,3.2,1.475,1,30
7/7/2013 7:30,4.8,1.895,1,31
7/7/2013 7:45,4.8,1.935,1,32
7/7/2013 8:00,4.8,2.37,1,33
7/7/2013 8:15,4.8,2.259,1,34
7/7/2013 8:30,4.8,2.5,1,35
7/7/2013 8:45,3.2,2.822,1,36
7/7/2013 9:00,4.8,3.469,1,37
7/7/2013 9:15,4.8,4.559,1,38
7/7/2013 9:30,4.8,4.624,1,39
7/7/2013 9:45,4.8,5.019,1,40
7/7/2013 10:00,4.8,5.68,1,41
7/7/2013 10:15,3.2,6.398,1,42
7/7/2013 10:30,4.8,5.653,1,43
7/7/2013 10:45,4.8,5.563,1,44
7/7/2013 11:00,4.8,6.027,1,45
7/7/2013 11:15,4.8,7.188,1,46
7/7/2013 11:30,4.8,8.697,1,47
7/7/2013 11:45,6.4,8.834,1,48
7/7/2013 12:00,4.8,7.991,1,49
7/7/2013 12:15,4.8,9.613,1,50
7/7/2013 12:30,4.8,11.887,1,51
7/7/2013 12:45,4.8,11.283,1,52
7/7/2013 13:00,4.8,10.064,1,53
7/7/2013 13:15,4.8,9.707,1,54
7/7/2013 13:30,4.8,7.94,1,55
7/7/2013 13:45,4.8,7.578,1,56
7/7/2013 14:00,4.8,6.22,1,57
7/7/2013 14:15,4.8,7.937,1,58
7/7/2013 14:30,4.8,7.888,1,59
7/7/2013 14:45,4.8,7.103,1,60
7/7/2013 15:00,4.8,7.94,1,61
7/7/2013 15:15,4.8,6.175,1,62
7/7/2013 15:30,6.4,6.394,1,63
7/7/2013 15:45,3.2,5.736,1,64
7/7/2013 16:00,4.8,6.199,1,65
7/7/2013 16:15,6.4,4.72,1,66
7/7/2013 16:30,3.2,4.673,1,67
7/7/2013 16:45,4.8,5.477,1,68
7/7/2013 17:00,4.8,4.357,1,69
7/7/2013 17:15,6.4,3.991,1,70
7/7/2013 17:30,4.8,2.973,1,71
7/7/2013 17:45,3.2,2.238,1,72
7/7/2013 18:00,4.8,1.748,1,73
7/7/2013 18:15,8,1.328,1,74
7/7/2013 18:30,11.2,0.774,1,75
7/7/2013 18:45,9.6,0.245,1,76
7/7/2013 19:00,9.6,0.037,1,77
7/7/2013 19:15,9.6,0.007,1,78
7/7/2013 19:30,9.6,0,1,79
7/7/2013 19:45,9.6,0,1,80
7/7/2013 20:00,9.6,0,1,81
7/7/2013 20:15,9.6,0,1,82
7/7/2013 20:30,9.6,0,1,83
7/7/2013 20:45,9.6,0,1,84
7/7/2013 21:00,9.6,0,1,85
7/7/2013 21:15,9.6,0.003,1,86
7/7/2013 21:30,11.2,0.003,1,87
7/7/2013 21:45,9.6,0.001,1,88
7/7/2013 22:00,9.6,0,1,89
7/7/2013 22:15,9.6,0,1,90
7/7/2013 22:30,9.6,0,1,91
7/7/2013 22:45,9.6,0,1,92
7/7/2013 23:00,9.6,0,1,93
7/7/2013 23:15,9.6,0,1,94
7/7/2013 23:30,9.6,0,1,95
7/7/2013 23:45,9.6,0,1,96
7/8/2013 0:00,9.6,0,2,1
7/8/2013 0:15,9.6,0,2,2
7/8/2013 0:30,9.6,0,2,3
7/8/2013 0:45,9.6,0,2,4
7/8/2013 1:00,9.6,0,2,5
7/8/2013 1:15,9.6,0,2,6
7/8/2013 1:30,9.6,0,2,7
7/8/2013 1:45,9.6,0,2,8
7/8/2013 2:00,9.6,0,2,9
7/8/2013 2:15,9.6,0,2,10
7/8/2013 2:30,9.6,0,2,11
7/8/2013 2:45,9.6,0,2,12
7/8/2013 3:00,9.6,0,2,13
7/8/2013 3:15,9.6,0,2,14
7/8/2013 3:30,9.6,0,2,15
7/8/2013 3:45,9.6,0,2,16
7/8/2013 4:00,9.6,0,2,17
7/8/2013 4:15,9.6,0,2,18
7/8/2013 4:30,9.6,0.019,2,19
7/8/2013 4:45,9.6,0.037,2,20
7/8/2013 5:00,9.6,0.174,2,21
7/8/2013 5:15,6.4,0.713,2,22
7/8/2013 5:30,3.2,1.276,2,23
7/8/2013 5:45,4.8,1.87,2,24
7/8/2013 6:00,6.4,2.523,2,25
7/8/2013 6:15,4.8,3.169,2,26
7/8/2013 6:30,6.4,3.838,2,27
7/8/2013 6:45,4.8,4.552,2,28
7/8/2013 7:00,8,5.223,2,29
7/8/2013 7:15,8,5.864,2,30
7/8/2013 7:30,8,6.631,2,31
7/8/2013 7:45,9.6,7.283,2,32
7/8/2013 8:00,9.6,7.83,2,33
7/8/2013 8:15,8,8.545,2,34
7/8/2013 8:30,12.8,9.145,2,35
7/8/2013 8:45,9.6,9.746,2,36
7/8/2013 9:00,9.6,10.301,2,37
7/8/2013 9:15,9.6,10.855,2,38
7/8/2013 9:30,9.6,11.347,2,39
7/8/2013 9:45,9.6,11.816,2,40
7/8/2013 10:00,11.2,12.187,2,41
7/8/2013 10:15,11.2,12.545,2,42
7/8/2013 10:30,8,12.87,2,43
7/8/2013 10:45,9.6,13.161,2,44
7/8/2013 11:00,9.6,13.367,2,45
7/8/2013 11:15,9.6,13.529,2,46
7/8/2013 11:30,9.6,13.64,2,47
7/8/2013 11:45,12.8,13.718,2,48
7/8/2013 12:00,8,13.724,2,49
7/8/2013 12:15,9.6,13.676,2,50
7/8/2013 12:30,9.6,13.567,2,51
7/8/2013 12:45,11.2,13.398,2,52
7/8/2013 13:00,8,13.177,2,53
7/8/2013 13:15,11.2,12.914,2,54
7/8/2013 13:30,11.2,12.586,2,55
7/8/2013 13:45,9.6,12.229,2,56
7/8/2013 14:00,9.6,11.855,2,57
7/8/2013 14:15,9.6,11.392,2,58
7/8/2013 14:30,9.6,10.931,2,59
7/8/2013 14:45,11.2,10.398,2,60
7/8/2013 15:00,9.6,9.877,2,61
7/8/2013 15:15,9.6,9.298,2,62
7/8/2013 15:30,9.6,8.701,2,63
7/8/2013 15:45,12.8,8.092,2,64
7/8/2013 16:00,9.6,7.462,2,65
7/8/2013 16:15,9.6,6.799,2,66
7/8/2013 16:30,9.6,6.117,2,67
7/8/2013 16:45,9.6,5.443,2,68
7/8/2013 17:00,9.6,4.757,2,69
7/8/2013 17:15,12.8,4.077,2,70
7/8/2013 17:30,9.6,3.396,2,71
7/8/2013 17:45,8,2.727,2,72
7/8/2013 18:00,6.4,2.07,2,73
7/8/2013 18:15,4.8,1.443,2,74
7/8/2013 18:30,9.6,0.798,2,75
7/8/2013 18:45,9.6,0.256,2,76
7/8/2013 19:00,11.2,0.044,2,77
7/8/2013 19:15,9.6,0.01,2,78
7/8/2013 19:30,11.2,0,2,79
7/8/2013 19:45,9.6,0,2,80
7/8/2013 20:00,9.6,0,2,81
7/8/2013 20:15,9.6,0,2,82
7/8/2013 20:30,9.6,0,2,83
7/8/2013 20:45,12.8,0,2,84
7/8/2013 21:00,12.8,0,2,85
7/8/2013 21:15,12.8,0,2,86
7/8/2013 21:30,11.2,0,2,87
7/8/2013 21:45,9.6,0,2,88
7/8/2013 22:00,9.6,0,2,89
7/8/2013 22:15,11.2,0,2,90
7/8/2013 22:30,9.6,0,2,91
7/8/2013 22:45,9.6,0,2,92
7/8/2013 23:00,9.6,0,2,93
7/8/2013 23:15,9.6,0,2,94
7/8/2013 23:30,9.6,0,2,95
7/8/2013 23:45,9.6,0,2,96
7/9/2013 0:00,9.6,0,3,1
7/9/2013 0:15,9.6,0,3,2
7/9/2013 0:30,9.6,0,3,3
7/9/2013 0:45,11.2,0,3,4
7/9/2013 1:00,9.6,0,3,5
7/9/2013 1:15,9.6,0,3,6
7/9/2013 1:30,9.6,0,3,7
7/9/2013 1:45,9.6,0,3,8
7/9/2013 2:00,9.6,0,3,9
7/9/2013 2:15,9.6,0,3,10
7/9/2013 2:30,9.6,0,3,11
7/9/2013 2:45,9.6,0,3,12
7/9/2013 3:00,9.6,0,3,13
7/9/2013 3:15,9.6,0,3,14
7/9/2013 3:30,9.6,0,3,15
7/9/2013 3:45,9.6,0,3,16
7/9/2013 4:00,11.2,0,3,17
7/9/2013 4:15,9.6,0,3,18
7/9/2013 4:30,9.6,0.006,3,19
7/9/2013 4:45,9.6,0.035,3,20
7/9/2013 5:00,9.6,0.168,3,21
7/9/2013 5:15,9.6,0.618,3,22
7/9/2013 5:30,9.6,1.115,3,23
7/9/2013 5:45,4.8,1.719,3,24
7/9/2013 6:00,6.4,2.101,3,25
7/9/2013 6:15,4.8,2.943,3,26
7/9/2013 6:30,4.8,3.734,3,27
7/9/2013 6:45,6.4,3.68,3,28
7/9/2013 7:00,8,4.778,3,29
7/9/2013 7:15,6.4,5.695,3,30
7/9/2013 7:30,6.4,6.398,3,31
7/9/2013 7:45,9.6,7.055,3,32
7/9/2013 8:00,8,7.675,3,33
7/9/2013 8:15,12.8,8.296,3,34
7/9/2013 8:30,9.6,8.916,3,35
7/9/2013 8:45,9.6,9.534,3,36
7/9/2013 9:00,9.6,10.248,3,37
7/9/2013 9:15,9.6,10.732,3,38
7/9/2013 9:30,12.8,11.275,3,39
7/9/2013 9:45,9.6,11.56,3,40
7/9/2013 10:00,9.6,11.95,3,41
7/9/2013 10:15,9.6,12.284,3,42
7/9/2013 10:30,12.8,12.615,3,43
7/9/2013 10:45,11.2,13.087,3,44
7/9/2013 11:00,8,13.834,3,45
7/9/2013 11:15,9.6,10.477,3,46
7/9/2013 11:30,9.6,13.23,3,47
7/9/2013 11:45,12.8,13.339,3,48
7/9/2013 12:00,8,13.345,3,49
7/9/2013 12:15,11.2,13.288,3,50
7/9/2013 12:30,8,13.22,3,51
7/9/2013 12:45,9.6,13.008,3,52
7/9/2013 13:00,12.8,12.75,3,53
7/9/2013 13:15,9.6,12.496,3,54
7/9/2013 13:30,9.6,12.168,3,55
7/9/2013 13:45,9.6,11.797,3,56
7/9/2013 14:00,14.4,11.46,3,57
7/9/2013 14:15,11.2,10.995,3,58
7/9/2013 14:30,9.6,10.527,3,59
7/9/2013 14:45,11.2,10.002,3,60
7/9/2013 15:00,12.8,9.471,3,61
7/9/2013 15:15,9.6,8.861,3,62
7/9/2013 15:30,9.6,8.282,3,63
7/9/2013 15:45,12.8,7.677,3,64
7/9/2013 16:00,9.6,7.058,3,65
7/9/2013 16:15,9.6,6.412,3,66
7/9/2013 16:30,9.6,5.735,3,67
7/9/2013 16:45,12.8,5.092,3,68
7/9/2013 17:00,9.6,4.443,3,69
7/9/2013 17:15,8,3.796,3,70
7/9/2013 17:30,12.8,3.123,3,71
7/9/2013 17:45,9.6,2.467,3,72
7/9/2013 18:00,4.8,1.828,3,73
7/9/2013 18:15,6.4,1.239,3,74
7/9/2013 18:30,8,0.68,3,75
7/9/2013 18:45,9.6,0.229,3,76
7/9/2013 19:00,9.6,0.044,3,77
7/9/2013 19:15,9.6,0.019,3,78
7/9/2013 19:30,9.6,0.004,3,79
7/9/2013 19:45,11.2,0.003,3,80
7/9/2013 20:00,9.6,0.003,3,81
7/9/2013 20:15,9.6,0.003,3,82
7/9/2013 20:30,11.2,0.003,3,83
7/9/2013 20:45,12.8,0.003,3,84
7/9/2013 21:00,12.8,0,3,85
7/9/2013 21:15,12.8,0,3,86
7/9/2013 21:30,9.6,0,3,87
7/9/2013 21:45,11.2,0,3,88
7/9/2013 22:00,11.2,0,3,89
7/9/2013 22:15,9.6,0,3,90
7/9/2013 22:30,11.2,0,3,91
7/9/2013 22:45,9.6,0,3,92
7/9/2013 23:00,9.6,0,3,93
7/9/2013 23:15,9.6,0,3,94
7/9/2013 23:30,9.6,0,3,95
7/9/2013 23:45,9.6,0,3,96
7/10/2013 0:00,9.6,0,4,1
7/10/2013 0:15,9.6,0,4,2
7/10/2013 0:30,9.6,0,4,3
7/10/2013 0:45,9.6,0,4,4
7/10/2013 1:00,9.6,0,4,5
7/10/2013 1:15,9.6,0,4,6
7/10/2013 1:30,9.6,0,4,7
7/10/2013 1:45,9.6,0,4,8
7/10/2013 2:00,9.6,0,4,9
7/10/2013 2:15,9.6,0,4,10
7/10/2013 2:30,9.6,0,4,11
7/10/2013 2:45,9.6,0,4,12
7/10/2013 3:00,9.6,0,4,13
7/10/2013 3:15,9.6,0,4,14
7/10/2013 3:30,9.6,0,4,15
7/10/2013 3:45,9.6,0,4,16
7/10/2013 4:00,9.6,0,4,17
7/10/2013 4:15,9.6,0,4,18
7/10/2013 4:30,9.6,0,4,19
7/10/2013 4:45,9.6,0.001,4,20
7/10/2013 5:00,9.6,0.022,4,21
7/10/2013 5:15,9.6,0.069,4,22
7/10/2013 5:30,9.6,0.1,4,23
7/10/2013 5:45,9.6,0.183,4,24
7/10/2013 6:00,11.2,0.24,4,25
7/10/2013 6:15,11.2,0.355,4,26
7/10/2013 6:30,6.4,0.989,4,27
7/10/2013 6:45,4.8,1.331,4,28
7/10/2013 7:00,8,1.681,4,29
7/10/2013 7:15,9.6,1.586,4,30
7/10/2013 7:30,8,1.649,4,31
7/10/2013 7:45,9.6,2.324,4,32
7/10/2013 8:00,8,2.255,4,33
7/10/2013 8:15,11.2,2.961,4,34
7/10/2013 8:30,9.6,4.187,4,35
7/10/2013 8:45,9.6,4.349,4,36
7/10/2013 9:00,9.6,4.374,4,37
7/10/2013 9:15,9.6,4.484,4,38
7/10/2013 9:30,9.6,3.824,4,39
7/10/2013 9:45,9.6,3.821,4,40
7/10/2013 10:00,9.6,4.973,4,41
7/10/2013 10:15,12.8,9.856,4,42
7/10/2013 10:30,11.2,9.863,4,43
7/10/2013 10:45,9.6,11.347,4,44
7/10/2013 11:00,12.8,12.37,4,45
7/10/2013 11:15,14.4,7.467,4,46
7/10/2013 11:30,8,7.855,4,47
7/10/2013 11:45,11.2,8.1,4,48
7/10/2013 12:00,14.4,6.581,4,49
7/10/2013 12:15,9.6,4.321,4,50
7/10/2013 12:30,9.6,3.007,4,51
7/10/2013 12:45,11.2,2.385,4,52
7/10/2013 13:00,12.8,2.568,4,53
7/10/2013 13:15,11.2,3.291,4,54
7/10/2013 13:30,11.2,3.124,4,55
7/10/2013 13:45,9.6,3.311,4,56
7/10/2013 14:00,11.2,2.527,4,57
7/10/2013 14:15,12.8,3.281,4,58
7/10/2013 14:30,11.2,2.984,4,59
7/10/2013 14:45,9.6,2.058,4,60
7/10/2013 15:00,9.6,1.849,4,61
7/10/2013 15:15,12.8,2.526,4,62
7/10/2013 15:30,12.8,2.652,4,63
7/10/2013 15:45,9.6,1.661,4,64
7/10/2013 16:00,9.6,1.453,4,65
7/10/2013 16:15,11.2,1.314,4,66
7/10/2013 16:30,9.6,1.159,4,67
7/10/2013 16:45,12.8,0.965,4,68
7/10/2013 17:00,14.4,0.65,4,69
7/10/2013 17:15,14.4,0.748,4,70
7/10/2013 17:30,14.4,0.841,4,71
7/10/2013 17:45,12.8,0.485,4,72
7/10/2013 18:00,9.6,0.195,4,73
7/10/2013 18:15,9.6,0.089,4,74
7/10/2013 18:30,9.6,0.06,4,75
7/10/2013 18:45,8,0.029,4,76
7/10/2013 19:00,9.6,0.001,4,77
7/10/2013 19:15,9.6,0,4,78
7/10/2013 19:30,9.6,0,4,79
7/10/2013 19:45,9.6,0,4,80
7/10/2013 20:00,11.2,0,4,81
7/10/2013 20:15,12.8,0,4,82
7/10/2013 20:30,14.4,0,4,83
7/10/2013 20:45,11.2,0,4,84
7/10/2013 21:00,11.2,0,4,85
7/10/2013 21:15,9.6,0,4,86
7/10/2013 21:30,9.6,0,4,87
7/10/2013 21:45,9.6,0,4,88
7/10/2013 22:00,11.2,0,4,89
7/10/2013 22:15,9.6,0,4,90
7/10/2013 22:30,9.6,0,4,91
7/10/2013 22:45,9.6,0.003,4,92
7/10/2013 23:00,9.6,0.001,4,93
7/10/2013 23:15,9.6,0,4,94
7/10/2013 23:30,11.2,0,4,95
7/10/2013 23:45,8,0,4,96
7/11/2013 0:00,11.2,0,5,1
7/11/2013 0:15,9.6,0,5,2
7/11/2013 0:30,9.6,0,5,3
7/11/2013 0:45,9.6,0,5,4
7/11/2013 1:00,9.6,0,5,5
7/11/2013 1:15,9.6,0,5,6
7/11/2013 1:30,11.2,0,5,7
7/11/2013 1:45,9.6,0,5,8
7/11/2013 2:00,9.6,0,5,9
7/11/2013 2:15,9.6,0,5,10
7/11/2013 2:30,9.6,0.001,5,11
7/11/2013 2:45,9.6,0,5,12
7/11/2013 3:00,9.6,0,5,13
7/11/2013 3:15,9.6,0,5,14
7/11/2013 3:30,9.6,0.001,5,15
7/11/2013 3:45,9.6,0.003,5,16
7/11/2013 4:00,9.6,0.001,5,17
7/11/2013 4:15,9.6,0,5,18
7/11/2013 4:30,9.6,0,5,19
7/11/2013 4:45,9.6,0,5,20
7/11/2013 5:00,9.6,0.028,5,21
7/11/2013 5:15,8,0.104,5,22
7/11/2013 5:30,8,0.241,5,23
7/11/2013 5:45,9.6,0.406,5,24
7/11/2013 6:00,9.6,0.393,5,25
7/11/2013 6:15,9.6,0.36,5,26
7/11/2013 6:30,9.6,0.499,5,27
7/11/2013 6:45,9.6,0.834,5,28
7/11/2013 7:00,8,1.299,5,29
7/11/2013 7:15,6.4,1.601,5,30
7/11/2013 7:30,8,1.885,5,31
7/11/2013 7:45,6.4,2.471,5,32
7/11/2013 8:00,11.2,3.14,5,33
7/11/2013 8:15,9.6,3.088,5,34
7/11/2013 8:30,9.6,2.523,5,35
7/11/2013 8:45,11.2,2.332,5,36
7/11/2013 9:00,9.6,2.793,5,37
7/11/2013 9:15,11.2,3.721,5,38
7/11/2013 9:30,9.6,4.192,5,39
7/11/2013 9:45,9.6,4.408,5,40
7/11/2013 10:00,12.8,4.879,5,41
7/11/2013 10:15,11.2,4.325,5,42
7/11/2013 10:30,9.6,2.377,5,43
7/11/2013 10:45,9.6,2.142,5,44
7/11/2013 11:00,11.2,2.116,5,45
7/11/2013 11:15,9.6,2.216,5,46
7/11/2013 11:30,11.2,3.149,5,47
7/11/2013 11:45,12.8,3.752,5,48
7/11/2013 12:00,9.6,3.558,5,49
7/11/2013 12:15,9.6,3.597,5,50
7/11/2013 12:30,9.6,3.263,5,51
7/11/2013 12:45,11.2,3.591,5,52
7/11/2013 13:00,9.6,3.491,5,53
7/11/2013 13:15,12.8,3.439,5,54
7/11/2013 13:30,9.6,3.656,5,55
7/11/2013 13:45,14.4,4.097,5,56
7/11/2013 14:00,12.8,3.135,5,57
7/11/2013 14:15,9.6,2.208,5,58
7/11/2013 14:30,11.2,2.659,5,59
7/11/2013 14:45,16,2.299,5,60
7/11/2013 15:00,9.6,1.919,5,61
7/11/2013 15:15,9.6,2.767,5,62
7/11/2013 15:30,12.8,3.419,5,63
7/11/2013 15:45,12.8,3.879,5,64
7/11/2013 16:00,9.6,4.167,5,65
7/11/2013 16:15,9.6,3.225,5,66
7/11/2013 16:30,11.2,2.57,5,67
7/11/2013 16:45,12.8,1.931,5,68
7/11/2013 17:00,9.6,1.992,5,69
7/11/2013 17:15,9.6,1.529,5,70
7/11/2013 17:30,9.6,1.203,5,71
7/11/2013 17:45,11.2,1.072,5,72
7/11/2013 18:00,12.8,0.997,5,73
7/11/2013 18:15,12.8,1.224,5,74
7/11/2013 18:30,12.8,0.699,5,75
7/11/2013 18:45,12.8,0.327,5,76
7/11/2013 19:00,14.4,0.116,5,77
7/11/2013 19:15,12.8,0.017,5,78
7/11/2013 19:30,14.4,0,5,79
7/11/2013 19:45,12.8,0,5,80
7/11/2013 20:00,14.4,0,5,81
7/11/2013 20:15,12.8,0,5,82
7/11/2013 20:30,12.8,0,5,83
7/11/2013 20:45,14.4,0,5,84
7/11/2013 21:00,12.8,0,5,85
7/11/2013 21:15,12.8,0,5,86
7/11/2013 21:30,11.2,0,5,87
7/11/2013 21:45,11.2,0,5,88
7/11/2013 22:00,9.6,0,5,89
7/11/2013 22:15,9.6,0.003,5,90
7/11/2013 22:30,8,0,5,91
7/11/2013 22:45,9.6,0.001,5,92
7/11/2013 23:00,9.6,0.003,5,93
7/11/2013 23:15,9.6,0.001,5,94
7/11/2013 23:30,8,0,5,95
7/11/2013 23:45,9.6,0,5,96
7/12/2013 0:00,9.6,0.003,6,1
7/12/2013 0:15,8,0.004,6,2
7/12/2013 0:30,9.6,0.004,6,3
7/12/2013 0:45,9.6,0.003,6,4
7/12/2013 1:00,8,0.004,6,5
7/12/2013 1:15,9.6,0.003,6,6
7/12/2013 1:30,9.6,0.003,6,7
7/12/2013 1:45,8,0,6,8
7/12/2013 2:00,9.6,0,6,9
7/12/2013 2:15,9.6,0.004,6,10
7/12/2013 2:30,8,0.001,6,11
7/12/2013 2:45,9.6,0,6,12
7/12/2013 3:00,9.6,0.001,6,13
7/12/2013 3:15,8,0.003,6,14
7/12/2013 3:30,9.6,0.003,6,15
7/12/2013 3:45,9.6,0,6,16
7/12/2013 4:00,8,0.003,6,17
7/12/2013 4:15,9.6,0.003,6,18
7/12/2013 4:30,9.6,0.001,6,19
7/12/2013 4:45,8,0.004,6,20
7/12/2013 5:00,8,0.054,6,21
7/12/2013 5:15,9.6,0.216,6,22
7/12/2013 5:30,8,0.377,6,23
7/12/2013 5:45,8,0.544,6,24
7/12/2013 6:00,8,0.72,6,25
7/12/2013 6:15,9.6,0.763,6,26
7/12/2013 6:30,9.6,1.226,6,27
7/12/2013 6:45,9.6,0.989,6,28
7/12/2013 7:00,9.6,0.83,6,29
7/12/2013 7:15,11.2,0.956,6,30
7/12/2013 7:30,9.6,1.789,6,31
7/12/2013 7:45,8,1.638,6,32
7/12/2013 8:00,8,2.633,6,33
7/12/2013 8:15,8,5.25,6,34
7/12/2013 8:30,11.2,9.078,6,35
7/12/2013 8:45,12.8,10.819,6,36
7/12/2013 9:00,8,10.089,6,37
7/12/2013 9:15,9.6,9.037,6,38
7/12/2013 9:30,14.4,8.747,6,39
7/12/2013 9:45,9.6,11.491,6,40
7/12/2013 10:00,9.6,12.172,6,41
7/12/2013 10:15,12.8,12.808,6,42
7/12/2013 10:30,11.2,12.751,6,43
7/12/2013 10:45,9.6,12.95,6,44
7/12/2013 11:00,11.2,13.255,6,45
7/12/2013 11:15,12.8,13.675,6,46
7/12/2013 11:30,8,9.958,6,47
7/12/2013 11:45,9.6,11.061,6,48
7/12/2013 12:00,12.8,13.323,6,49
7/12/2013 12:15,11.2,14.08,6,50
7/12/2013 12:30,8,13.495,6,51
7/12/2013 12:45,9.6,13.245,6,52
7/12/2013 13:00,12.8,13.033,6,53
7/12/2013 13:15,11.2,12.743,6,54
7/12/2013 13:30,8,12.441,6,55
7/12/2013 13:45,9.6,12.086,6,56
7/12/2013 14:00,9.6,11.68,6,57
7/12/2013 14:15,12.8,11.252,6,58
7/12/2013 14:30,9.6,10.788,6,59
7/12/2013 14:45,8,10.244,6,60
7/12/2013 15:00,9.6,9.676,6,61
7/12/2013 15:15,8,9.129,6,62
7/12/2013 15:30,12.8,8.557,6,63
7/12/2013 15:45,9.6,7.995,6,64
7/12/2013 16:00,9.6,7.247,6,65
7/12/2013 16:15,9.6,6.62,6,66
7/12/2013 16:30,8,5.871,6,67
7/12/2013 16:45,9.6,5.274,6,68
7/12/2013 17:00,12.8,4.663,6,69
7/12/2013 17:15,8,3.698,6,70
7/12/2013 17:30,9.6,2.979,6,71
7/12/2013 17:45,9.6,1.663,6,72
7/12/2013 18:00,8,0.8,6,73
7/12/2013 18:15,8,0.266,6,74
7/12/2013 18:30,8,0.176,6,75
7/12/2013 18:45,9.6,0.058,6,76
7/12/2013 19:00,8,0.017,6,77
7/12/2013 19:15,9.6,0.001,6,78
7/12/2013 19:30,9.6,0,6,79
7/12/2013 19:45,11.2,0,6,80
7/12/2013 20:00,9.6,0,6,81
7/12/2013 20:15,9.6,0,6,82
7/12/2013 20:30,12.8,0,6,83
7/12/2013 20:45,12.8,0,6,84
7/12/2013 21:00,12.8,0,6,85
7/12/2013 21:15,11.2,0,6,86
7/12/2013 21:30,8,0.001,6,87
7/12/2013 21:45,9.6,0,6,88
7/12/2013 22:00,11.2,0,6,89
7/12/2013 22:15,9.6,0,6,90
7/12/2013 22:30,9.6,0,6,91
7/12/2013 22:45,8,0,6,92
7/12/2013 23:00,9.6,0,6,93
7/12/2013 23:15,9.6,0,6,94
7/12/2013 23:30,8,0,6,95
7/12/2013 23:45,9.6,0,6,96
