release_date,title,budget,revenue
1980-06-06,Galaxina,5500000.0,4865000.0
1980-06-17,The Blues Brothers,27000000.0,115229890.0
1980-06-19,Rough Cut,14000000.0,16656125.0
1980-06-25,Dressed to Kill,6500000.0,31899000.0
1980-07-02,Airplane!,3500000.0,83453539.0
1980-07-05,The Blue Lagoon,4500000.0,58853106.0
1980-07-11,Used Cars,8000000.0,11715321.0
1980-07-18,Prom Night,1000000.0,14796236.0
1980-07-25,Caddyshack,6000000.0,39846344.0
1980-08-08,Xanadu,20000000.0,22471595.0
1980-09-01,Flash Gordon,35000000.0,27107960.0
1980-09-02,Atlantic City,7200000.0,12729678.0
1980-09-08,Battle Beyond the Stars,2000000.0,11000000.0
1980-09-10,The Gods Must Be Crazy,5000000.0,60000000.0
1980-09-26,Stardust Memories,10000000.0,10389003.0
1980-10-02,The Elephant Man,5000000.0,26010864.0
1980-11-14,Raging Bull,18000000.0,23000000.0
1980-11-19,Heaven's Gate,44000000.0,3484331.0
1980-12-04,Superman II,54000000.0,190458706.0
1980-12-25,Altered States,15000000.0,19853892.0
1981-01-14,Scanners,4100000.0,14225876.0
1981-02-05,Goodbye Pork Pie,300000.0,1400000.0
1981-02-11,Sphinx,14000000.0,439564.0
1981-03-15,Clash of the Titans,15000000.0,41092328.0
1981-03-17,Nighthawks,5000000.0,19905359.0
1981-04-03,The Howling,1000000.0,17985893.0
1981-04-04,This Is Elvis,5000000.0,2028612.0
1981-04-10,Excalibur,11000000.0,34967437.0
1981-04-24,The Hand,6500000.0,566736.0
1981-05-01,Friday the 13th Part 2,1250000.0,21722776.0
1981-05-15,Chariots of Fire,5500000.0,58972904.0
1981-05-22,Escape from New York,6000000.0,50244700.0
1981-05-22,Outland,16000000.0,17374595.0
1981-05-29,Dead & Buried,3000000.0,216166.0
1981-06-12,History of the World: Part I,11000000.0,31672907.0
1981-06-12,Raiders of the Lost Ark,18000000.0,389925971.0
1981-06-17,Escape to Victory,10000000.0,27453418.0
1981-06-19,The Cannonball Run,18000000.0,72179579.0
1981-06-23,For Your Eyes Only,28000000.0,195312802.0
1981-06-25,Stripes,10000000.0,85300000.0
1981-06-26,Roadgames,1750000.0,100000.0
1981-06-26,Dragonslayer,18000000.0,14110013.0
1981-07-10,The Fox and the Hound,12000000.0,29800000.0
1981-07-13,Time Bandits,5000000.0,42365581.0
1981-07-17,Arthur,7000000.0,95461682.0
1981-07-24,Wolfen,17000000.0,10626725.0
1981-07-24,Blow Out,18000000.0,12000000.0
1981-07-31,Under the Rainbow,20000000.0,2297493.0
1981-08-13,Gallipoli,3000000.0,11740000.0
1981-08-20,The Legend of the Lone Ranger,18000000.0,2945600.0
1981-08-21,Private Lessons,2800000.0,26279000.0
1981-08-21,An American Werewolf in London,10000000.0,31973249.0
1981-08-21,Honky Tonk Freeway,24000000.0,939423.0
1981-09-16,Das Boot,14000000.0,85000000.0
1981-10-15,The Evil Dead,350000.0,29400000.0
1981-10-30,Halloween II,2500000.0,25533818.0
1981-11-12,Roar,17000000.0,2000000.0
1981-11-13,Porky's,4000000.0,125728258.0
1981-12-11,Pennies from Heaven,22000000.0,9171289.0
1981-12-11,The Amateur,10000000.0,6892098.0
1981-12-15,Quest for Fire,12000000.0,55260558.0
1981-12-18,Absence of Malice,12000000.0,40716963.0
1981-12-18,Neighbors,8500000.0,29916207.0
1981-12-18,Heartbeeps,10000000.0,2154696.0
1981-12-20,Taps,14000000.0,35856053.0
1981-12-24,Mad Max 2: The Road Warrior,2000000.0,24600832.0
1981-12-25,Reds,32000000.0,40382659.0
1981-12-25,Peter-No-Tail,48740.0,955401.0
1982-01-01,Battletruck,1000000.0,3000000.0
1982-02-20,Death Wish 2,2000000.0,45000000.0
1982-03-02,The Man from Snowy River,3500000.0,20659423.0
1982-03-12,Parasite,800000.0,7000000.0
1982-04-01,The Sword and the Sorcerer,4000000.0,39103425.0
1982-04-02,Silent Rage,4500000.0,10500000.0
1982-04-02,Conan the Barbarian,20000000.0,79114085.0
1982-04-03,E.T. the Extra-Terrestrial,10500000.0,792965326.0
1982-05-28,Rocky III,17000000.0,270000000.0
1982-06-03,Star Trek II: The Wrath of Khan,12000000.0,96800000.0
1982-06-04,Poltergeist,10700000.0,122200000.0
1982-06-11,Grease 2,13200000.0,15171476.0
1982-06-13,Firefox,18000000.0,70687344.0
1982-06-17,The Secret of NIMH,7000000.0,14665733.0
1982-06-18,Annie,50000000.0,57059003.0
1982-06-25,The Thing,15000000.0,19629760.0
1982-06-25,Blade Runner,28000000.0,33139618.0
1982-07-09,Tron,17000000.0,33000000.0
1982-07-14,Pink Floyd: The Wall,12000000.0,22244207.0
1982-07-23,The Best Little Whorehouse in Texas,35000000.0,69701637.0
1982-08-13,The World According to Garp,17000000.0,29712172.0
1982-08-13,Fast Times at Ridgemont High,4500000.0,27092880.0
1982-08-13,Friday the 13th Part III,4000000.0,36690067.0
1982-10-08,Lookin' to Get Out,17000000.0,946461.0
1982-10-22,Halloween III: Season of the Witch,2500000.0,14400000.0
1982-10-22,First Blood,15000000.0,125212904.0
1982-11-12,Alone in the Dark,20000000.0,8178569.0
1982-11-12,Creepshow,8000000.0,21028755.0
1982-11-12,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",850000.0,840000.0
1982-11-30,Gandhi,22000000.0,77737889.0
1982-12-07,48 Hrs.,12000000.0,78868508.0
1982-12-08,Sophie's Choice,12000000.0,30036000.0
1982-12-08,The Verdict,16000000.0,53977250.0
1982-12-10,It Came from Hollywood,5000000.0,2091037.0
1982-12-16,Tootsie,21000000.0,177200000.0
1982-12-17,The Dark Crystal,15000000.0,40577001.0
1982-12-17,The Year of Living Dangerously,6000000.0,1317657.0
1983-01-21,The House on Sorority Row,425000.0,10604986.0
1983-02-04,Videodrome,5952000.0,2120439.0
1983-02-05,Blue Thunder,22000000.0,42313354.0
1983-02-18,Table For Five,8000000.0,2439705.0
1983-03-04,Joysticks,300000.0,3952448.0
1983-03-11,10 to Midnight,4520000.0,7175592.0
1983-03-16,Jaws 3-D,20500000.0,87987055.0
1983-03-25,Fire and Ice,1200000.0,760883.0
1983-03-25,The Outsiders,10000000.0,33697647.0
1983-04-08,Losin' It,7000000.0,1246141.0
1983-04-08,Valley Girl,350000.0,17343596.0
1983-04-14,Lone Wolf McQuade,5000000.0,12232628.0
1983-04-14,Flashdance,4000000.0,92921203.0
1983-04-29,Something Wicked This Way Comes,19000000.0,5656087.0
1983-05-20,Spacehunter: Adventures in the Forbidden Zone,15000000.0,16500000.0
1983-05-23,Return of the Jedi,32350000.0,572700000.0
1983-06-03,WarGames,12000000.0,79567667.0
1983-06-03,Psycho II,5000000.0,34725000.0
1983-06-05,Octopussy,27500000.0,187500000.0
1983-06-07,Trading Places,40600000.0,90400000.0
1983-06-17,Superman III,39000000.0,75850624.0
1983-06-24,Porky's II: The Next Day,6500000.0,33759266.0
1983-06-24,Twilight Zone: The Movie,10000000.0,29450919.0
1983-07-11,Staying Alive,22000000.0,64892670.0
1983-07-28,National Lampoon's Vacation,15000000.0,61399552.0
1983-07-29,Krull,27000000.0,16519460.0
1983-08-05,Risky Business,6200000.0,63541777.0
1983-08-10,Cujo,5000000.0,21200000.0
1983-08-12,Curse of the Pink Panther,11000000.0,4491986.0
1983-09-30,Brainstorm,15000000.0,10219460.0
1983-10-07,Never Say Never Again,36000000.0,160000000.0
1983-10-19,Mickey's Christmas Carol,3000000.0,21000000.0
1983-10-20,Rumble Fish,10000000.0,2494480.0
1983-10-20,The Right Stuff,27000000.0,21500000.0
1983-10-21,The Dead Zone,10000000.0,20766616.0
1983-11-04,Testament,1500000.0,2044892.0
1983-11-18,Yentl,12000000.0,30400000.0
1983-12-07,Sudden Impact,22000000.0,67642693.0
1983-12-08,Scarface,25000000.0,65884703.0
1983-12-16,The Keep,6000000.0,3661757.0
1983-12-18,The Man Who Loved Women,19000000.0,11000000.0
1984-01-27,Broadway Danny Rose,8000000.0,10600497.0
1984-02-17,Footloose,8200000.0,80035402.0
1984-02-20,Repo Man,1500000.0,2300000.0
1984-03-09,Children of the Corn,800000.0,14000000.0
1984-03-09,Splash,8000000.0,69821334.0
1984-03-11,Nausicaä of the Valley of the Wind,1000000.0,3301446.0
1984-03-22,Police Academy,4500000.0,146198896.0
1984-03-23,Racing with the Moon,9000000.0,6045657.0
1984-03-30,Romancing the Stone,10000000.0,86572238.0
1984-04-05,The NeverEnding Story,27000000.0,20158808.0
1984-04-13,Friday the 13th: The Final Chapter,2600000.0,32980880.0
1984-04-19,Razorback,5500000.0,801000.0
1984-05-04,Sixteen Candles,6500000.0,23686027.0
1984-05-04,This Is Spinal Tap,2500000.0,4736202.0
1984-05-04,The Bounty,25000000.0,8613462.0
1984-05-11,Firestarter,15000000.0,17080167.0
1984-05-11,The Natural,28000000.0,47951979.0
1984-05-19,"Paris, Texas",1746964.0,2181987.0
1984-05-23,Indiana Jones and the Temple of Doom,28000000.0,333000000.0
1984-05-31,Star Trek III: The Search for Spock,18000000.0,87000000.0
1984-06-01,Streets of Fire,14500000.0,8089290.0
1984-06-07,Gremlins,11000000.0,153083102.0
1984-06-07,Ghostbusters,30000000.0,295212467.0
1984-06-08,Top Secret!,9000000.0,20458340.0
1984-06-22,Rhinestone,28000000.0,21435321.0
1984-06-22,The Karate Kid,8000000.0,90815558.0
1984-06-29,Conan the Destroyer,18000000.0,100000000.0
1984-06-29,Bachelor Party,6000000.0,38435947.0
1984-07-13,The Last Starfighter,15000000.0,28733290.0
1984-07-20,Best Defense,18000000.0,19265302.0
1984-07-27,Purple Rain,7200000.0,68392977.0
1984-08-10,Red Dawn,4200000.0,38376497.0
1984-08-17,Sheena,25000000.0,5778353.0
1984-08-31,C.H.U.D.,1250000.0,3412497.0
1984-08-31,Bolero,7000000.0,8914881.0
1984-09-14,A Soldier's Story,6000000.0,21821347.0
1984-10-19,Thief of Hearts,9000000.0,10364904.0
1984-10-25,Body Double,10000000.0,8801940.0
1984-10-26,The Terminator,6400000.0,78371200.0
1984-10-26,Amadeus,18000000.0,51973029.0
1984-11-02,The Killing Fields,14400000.0,34700291.0
1984-11-08,Ghoulies,1000000.0,35000000.0
1984-11-14,A Nightmare on Elm Street,1800000.0,25504513.0
1984-11-16,Stop Making Sense,1200000.0,4978922.0
1984-11-16,Missing in Action,1500000.0,22812411.0
1984-11-16,Night of the Comet,3000000.0,14418922.0
1984-11-19,Supergirl,35000000.0,14296438.0
1984-11-29,Beverly Hills Cop,15000000.0,316360478.0
1984-12-01,The River,18000000.0,11500000.0
1984-12-05,City Heat,25000000.0,38348988.0
1984-12-06,2010,28000000.0,40400657.0
1984-12-13,Starman,22000000.0,28744356.0
1984-12-14,Dune,40000000.0,30925690.0
1984-12-14,The Cotton Club,58000000.0,25928721.0
1984-12-14,Birdy,12000000.0,1400000.0
1984-12-14,A Passage to India,8000000.0,27187653.0
1984-12-15,Godzilla 1985,2000000.0,4100000.0
1985-01-01,Starchaser: The Legend of Orin,15000000.0,3360800.0
1985-02-08,Witness,12000000.0,68706993.0
1985-02-15,Into the Night,11400000.0,6700000.0
1985-02-15,The Breakfast Club,1000000.0,51525171.0
1985-03-01,Missing in Action 2: The Beginning,2410000.0,10755447.0
1985-03-01,The Purple Rose of Cairo,15000000.0,10631333.0
1985-03-20,King Solomon's Mines,12500000.0,238227.0
1985-03-22,Friday the 13th: A New Beginning,2200000.0,21930418.0
1985-03-22,The Last Dragon,10000000.0,25754284.0
1985-03-22,Porky's 3: Revenge,9000000.0,20518905.0
1985-03-27,Ladyhawke,20000000.0,18432000.0
1985-03-29,Desperately Seeking Susan,5000000.0,27400000.0
1985-04-09,Red Sonja,17900000.0,6948633.0
1985-04-10,Subway,2000000.0,390659.0
1985-05-03,Gymkata,8500000.0,5730596.0
1985-05-15,The Return of the Living Dead,4000000.0,14237000.0
1985-05-15,Mishima: A Life in Four Chapters,5000000.0,502758.0
1985-05-21,Rambo: First Blood Part II,44000000.0,300400432.0
1985-05-22,Brewster's Millions,20000000.0,45833132.0
1985-05-24,A View to a Kill,30000000.0,152427960.0
1985-05-31,Fletch,8000000.0,59612888.0
1985-06-01,Ran,11500000.0,4069653.0
1985-06-06,The Goonies,19000000.0,61503218.0
1985-06-07,Perfect,19000000.0,12918858.0
1985-06-21,Return to Oz,25000000.0,11137801.0
1985-06-29,Mad Max Beyond Thunderdome,12305523.0,36230219.0
1985-07-03,Back to the Future,19000000.0,381109762.0
1985-07-12,Explorers,25000000.0,9873044.0
1985-07-19,Legend,25000000.0,15502112.0
1985-07-19,Day of the Dead,3500000.0,34000000.0
1985-07-24,The Black Cauldron,25000000.0,21288692.0
1985-07-26,Pee-wee's Big Adventure,6000000.0,40940662.0
1985-08-02,Fright Night,9000000.0,24922237.0
1985-08-16,Year of the Dragon,24000000.0,18707466.0
1985-08-30,American Ninja,1000000.0,10499694.0
1985-09-07,My Beautiful Laundrette,860000.0,2451545.0
1985-09-13,After Hours,4500000.0,10609321.0
1985-10-01,Desert Hearts,350000.0,2400000.0
1985-10-03,Commando,10000000.0,57500000.0
1985-10-04,Bliss,3400000.0,660537.0
1985-10-18,Re-Animator,900000.0,2023414.0
1985-10-29,Santa Claus: The Movie,50000000.0,23717291.0
1985-10-31,A Nightmare on Elm Street Part 2: Freddy's Revenge,3000000.0,29999213.0
1985-11-01,Death Wish 3,9000000.0,16945171.0
1985-11-15,Once Bitten,3200000.0,10000000.0
1985-11-15,Runaway Train,9000000.0,7936012.0
1985-11-21,Rocky IV,31000000.0,300473716.0
1985-12-04,The Jewel of the Nile,25000000.0,96773200.0
1985-12-12,Enemy Mine,40000000.0,12303411.0
1985-12-13,A Room with a View,3000000.0,20966644.0
1985-12-13,Clue,15000000.0,14643997.0
1985-12-18,The Color Purple,15000000.0,146292009.0
1985-12-20,Out of Africa,31000000.0,128499205.0
1985-12-25,Revolution,28000000.0,358574.0
1985-12-25,Murphy's Romance,13000000.0,30867525.0
1986-01-01,Invaders from Mars,12000000.0,4884663.0
1986-01-17,Troll,1100000.0,5450815.0
1986-01-31,Down and Out in Beverly Hills,14000000.0,62134225.0
1986-02-07,Hannah and Her Sisters,6400000.0,40084041.0
1986-02-14,Nine 1/2 Weeks,17000000.0,6735922.0
1986-02-21,The Hitcher,6000000.0,5844868.0
1986-03-07,Highlander,16000000.0,5900000.0
1986-03-15,The Money Pit,10000000.0,54999651.0
1986-03-28,Lucas,6000000.0,8200000.0
1986-04-11,Critters,2000000.0,13167232.0
1986-04-11,Band of the Hand,8700000.0,4865912.0
1986-04-17,Wise Guys,13000000.0,8475466.0
1986-04-18,At Close Range,6500000.0,2347000.0
1986-05-08,Pirates,40000000.0,1641825.0
1986-05-16,Top Gun,15000000.0,356830601.0
1986-05-23,Poltergeist II: The Other Side,19000000.0,40996665.0
1986-05-30,Big Trouble in Little China,25000000.0,11000000.0
1986-06-05,From Beyond,4500000.0,1261000.0
1986-06-06,SpaceCamp,18000000.0,9697739.0
1986-06-06,Raw Deal,8500000.0,16209459.0
1986-06-11,Ferris Bueller's Day Off,6000000.0,70136369.0
1986-06-13,The Manhattan Project,18000000.0,3900000.0
1986-06-18,"The Karate Kid, Part II",113.0,115103979.0
1986-06-27,Labyrinth,25000000.0,12729917.0
1986-07-02,The Great Mouse Detective,14000000.0,38625550.0
1986-07-11,Club Paradise,15000000.0,12308521.0
1986-07-18,Vamp,1900000.0,4790926.0
1986-07-18,Aliens,18500000.0,183316455.0
1986-07-25,Maximum Overdrive,10000000.0,7433663.0
1986-08-01,Howard the Duck,37000000.0,37962774.0
1986-08-01,Blue Velvet,6000000.0,8551228.0
1986-08-01,Friday the 13th Part VI: Jason Lives,3000000.0,19472057.0
1986-08-08,The Transformers: The Movie,6000000.0,5849647.0
1986-08-14,Manhunter,15000000.0,8620929.0
1986-08-15,The Fly,15000000.0,60629159.0
1986-08-15,Armed and Dangerous,12000000.0,15945534.0
1986-08-22,The Texas Chainsaw Massacre 2,4700000.0,8025872.0
1986-08-22,Stand by Me,8000000.0,52287414.0
1986-09-24,The Name of the Rose,20000000.0,77200000.0
1986-09-26,Crocodile Dundee,5000000.0,328203506.0
1986-09-29,The Mission,24500000.0,17218023.0
1986-10-05,Peggy Sue Got Married,18000000.0,41382841.0
1986-10-07,The Color of Money,13800000.0,52293982.0
1986-11-07,Sid & Nancy,4000000.0,2826523.0
1986-11-14,Hoosiers,9000000.0,28607524.0
1986-11-21,An American Tail,9000000.0,84542002.0
1986-11-21,King Kong Lives,10000000.0,4711220.0
1986-11-21,The Wraith,2700000.0,3500000.0
1986-11-25,Star Trek IV: The Voyage Home,24000000.0,133000000.0
1986-11-26,Solarbabies,25000000.0,1579260.0
1986-12-12,The Golden Child,25000000.0,79817939.0
1986-12-15,Heartbreak Ridge,15000000.0,42724017.0
1986-12-18,Platoon,6000000.0,138530565.0
1986-12-19,Little Shop of Horrors,25000000.0,38748395.0
1986-12-24,Native Son,2000000.0,1301121.0
1987-01-01,Wings of Desire,2500000.0,3200000.0
1987-02-13,Over the Top,25000000.0,16057580.0
1987-02-13,Mannequin,6000000.0,42721196.0
1987-02-27,A Nightmare on Elm Street 3: Dream Warriors,5000000.0,44793222.0
1987-03-01,Raising Arizona,6000000.0,29180280.0
1987-03-06,Angel Heart,17000000.0,17185632.0
1987-03-06,Lethal Weapon,15000000.0,120207127.0
1987-03-13,Evil Dead II,3600000.0,5923044.0
1987-03-27,Blind Date,18000000.0,39321715.0
1987-04-10,"Silent Night, Deadly Night II",250000.0,154323.0
1987-04-10,The Secret of My Success,12000000.0,110996879.0
1987-04-17,Project X,18000000.0,18532286.0
1987-05-01,Creepshow 2,3500000.0,14000000.0
1987-05-15,Ishtar,55000000.0,14375181.0
1987-05-18,Beverly Hills Cop II,20000000.0,299965036.0
1987-05-22,Ernest Goes to Camp,3000000.0,23509382.0
1987-06-02,The Untouchables,25000000.0,76270454.0
1987-06-11,Predator,18000000.0,98235548.0
1987-06-24,Spaceballs,22700000.0,38119483.0
1987-06-25,Dragnet,20000000.0,66673516.0
1987-06-26,Full Metal Jacket,17000000.0,46357676.0
1987-06-29,The Living Daylights,40000000.0,191185897.0
1987-07-01,Mio in the Land of Faraway,7200000.0,2300000.0
1987-07-17,RoboCop,13000000.0,53000000.0
1987-07-17,Jaws: The Revenge,23000000.0,51881013.0
1987-07-23,Superman IV: The Quest for Peace,17000000.0,19300000.0
1987-07-24,La Bamba,6500000.0,54215416.0
1987-07-31,The Lost Boys,8500000.0,32222567.0
1987-08-06,Pinocchio and the Emperor of the Night,8000000.0,3261638.0
1987-08-07,Nadine,12000000.0,5669831.0
1987-08-07,Masters of the Universe,22000000.0,17336370.0
1987-08-14,No Way Out,15000000.0,35509515.0
1987-08-14,The Monster Squad,12000000.0,3769990.0
1987-08-14,Can't Buy Me Love,1800000.0,31623833.0
1987-08-21,Dirty Dancing,6000000.0,213954274.0
1987-08-28,Matewan,4000000.0,1680358.0
1987-09-02,Barfly,3000000.0,3221568.0
1987-09-11,Hellraiser,1000000.0,14564027.0
1987-09-11,A Prayer for the Dying,6000000.0,1432687.0
1987-09-11,Fatal Attraction,14000000.0,320145693.0
1987-09-18,Tough Guys Don't Dance,5000000.0,858250.0
1987-09-18,The Princess Bride,16000000.0,30857814.0
1987-09-18,The Pick-up Artist,15000000.0,13290368.0
1987-09-25,From a Whisper to a Scream,1100000.0,1400000.0
1987-10-09,Someone to Watch Over Me,17000000.0,10278549.0
1987-10-21,The Last Emperor,23000000.0,43984230.0
1987-10-23,Prince of Darkness,3000000.0,14182492.0
1987-10-30,Gaby: A True Story,5000000.0,125400.0
1987-11-06,Less Than Zero,1.0,12396383.0
1987-11-12,Cherry 2000,10000000.0,14000.0
1987-11-13,The Running Man,27000000.0,38122105.0
1987-12-04,Walker,5800000.0,257043.0
1987-12-09,Empire of the Sun,35000000.0,22238696.0
1987-12-10,Wall Street,15000000.0,43848069.0
1987-12-11,Throw Momma from the Train,14000000.0,57915972.0
1987-12-16,Overboard,1880006.0,26713187.0
1987-12-16,Broadcast News,20000000.0,51249404.0
1987-12-23,"Good Morning, Vietnam",13000000.0,123922370.0
1988-01-15,Return of the Living Dead Part II,6200000.0,9205924.0
1988-02-05,The Serpent and the Rainbow,7000000.0,19595031.0
1988-02-05,The Unbearable Lightness of Being,17000000.0,10006806.0
1988-02-12,Action Jackson,7000000.0,20256975.0
1988-02-16,Frantic,20000000.0,17637950.0
1988-02-26,Bloodsport,1500000.0,11806119.0
1988-02-29,Beetlejuice,15000000.0,73326666.0
1988-03-04,Prison,1300000.0,354704.0
1988-03-11,Off Limits,12000000.0,7242035.0
1988-03-14,Women on the Verge of a Nervous Breakdown,700000.0,7179298.0
1988-03-25,Biloxi Blues,20000000.0,51684798.0
1988-04-08,Above the Law,7500000.0,18869631.0
1988-04-08,Bad Dreams,4000000.0,9797098.0
1988-04-15,Colors,6000000.0,46616067.0
1988-04-20,Bulletproof,5000000.0,807947.0
1988-04-22,Permanent Record,8000000.0,1893139.0
1988-04-29,Powaqqatsi,2500000.0,589244.0
1988-04-29,Critters 2,4500000.0,3813293.0
1988-04-29,Sunset,16000000.0,4594452.0
1988-05-01,Willow,35000000.0,57269863.0
1988-05-13,Friday the 13th Part VII: The New Blood,2800000.0,19170001.0
1988-05-20,Not of This Earth,210000.0,107352.0
1988-05-24,Rambo III,63000000.0,189015611.0
1988-06-03,Big,18000000.0,151668774.0
1988-06-09,Pumpkinhead,3500000.0,4385516.0
1988-06-10,Poltergeist III,10500000.0,14144000.0
1988-06-15,Bull Durham,7000000.0,50888000.0
1988-06-17,Red Heat,29000000.0,34994648.0
1988-06-17,The Great Outdoors,24000000.0,43455230.0
1988-06-21,Who Framed Roger Rabbit,70000000.0,329803958.0
1988-06-28,Coming to America,39000000.0,288752301.0
1988-07-06,License to Drive,8000000.0,22433275.0
1988-07-06,The New Adventures of Pippi Longstocking,5000000.0,3569939.0
1988-07-08,Phantasm II,3000000.0,7282851.0
1988-07-15,A Fish Called Wanda,7500000.0,62493712.0
